filename,hash,size,valid_opcodes_count,opcode_ratio,unique_opcodes,tia_accesses,riot_accesses,riot_timer_accesses,riot_io_accesses,branch_count,jump_count,composite_score
Jawbreaker.bin,58a82e1d,4096,3126,0.76318359375,108,202,120,118,2,427,120,0.9407958984375
London Blitz.bin,b4e2fd27,4096,3126,0.76318359375,126,356,100,96,4,360,138,0.9407958984375
Star Wars - The Arcade Game.bin,6339d28c,8192,6252,0.76318359375,114,202,97,88,9,758,193,0.9407958984375
SWARCADE.BIN,6339d28c,8192,6252,0.76318359375,114,202,97,88,9,758,193,0.9407958984375
Big Bird's Egg Catch.bin,1802cc46,8192,6252,0.76318359375,92,604,76,58,18,541,205,0.9407958984375
Carnival.bin,028024fb,4096,3126,0.76318359375,113,209,54,49,5,377,67,0.9407958984375
Jawbreaker.bin,58a82e1d,4096,3126,0.76318359375,108,202,120,118,2,427,120,0.9407958984375
London Blitz.bin,b4e2fd27,4096,3126,0.76318359375,126,356,100,96,4,360,138,0.9407958984375
Star Wars - The Arcade Game.bin,6339d28c,8192,6252,0.76318359375,114,202,97,88,9,758,193,0.9407958984375
SWARCADE.BIN,6339d28c,8192,6252,0.76318359375,114,202,97,88,9,758,193,0.9407958984375
Elk Attack.bin,7eafc982,8192,6251,0.7630615234375,95,270,68,61,7,390,149,0.940765380859375
Elk Attack.bin,7eafc982,8192,6251,0.7630615234375,95,270,68,61,7,390,149,0.940765380859375
Missile Control.bin,cb24210d,4096,3256,0.794921875,91,208,48,16,32,288,131,0.94073046875
Missile Control.bin,cb24210d,4096,3256,0.794921875,91,208,48,16,32,288,131,0.94073046875
Conquest of Mars.bin,50dd164c,16384,12492,0.762451171875,104,707,135,135,0,1459,491,0.94061279296875
Fire Fly.bin,20dca534,4096,3123,0.762451171875,108,165,78,72,6,373,175,0.94061279296875
Fire Spinner.bin,d3171407,4096,3123,0.762451171875,97,350,53,25,28,327,88,0.94061279296875
Kung Fu.bin,6805734a,4096,3123,0.762451171875,104,236,83,83,0,278,245,0.94061279296875
Conquest of Mars.bin,50dd164c,16384,12492,0.762451171875,104,707,135,135,0,1459,491,0.94061279296875
Fire Fly.bin,20dca534,4096,3123,0.762451171875,108,165,78,72,6,373,175,0.94061279296875
Fire Spinner.bin,d3171407,4096,3123,0.762451171875,97,350,53,25,28,327,88,0.94061279296875
Kung Fu.bin,6805734a,4096,3123,0.762451171875,104,236,83,83,0,278,245,0.94061279296875
Double Dunk.bin,368d88a6,16384,12491,0.76239013671875,99,727,314,272,42,1376,415,0.9405975341796875
Double Dunk.bin,368d88a6,16384,12491,0.76239013671875,99,727,314,272,42,1376,415,0.9405975341796875
Tomarc the Barbarian.bin,8bc0d205,8192,6245,0.7623291015625,103,407,62,61,1,747,339,0.940582275390625
Tomarc the Barbarian.bin,8bc0d205,8192,6245,0.7623291015625,103,407,62,61,1,747,339,0.940582275390625
Phoenix.bin,7e52a950,8192,6244,0.76220703125,83,361,150,145,5,766,105,0.9405517578125
Phoenix.bin,7e52a950,8192,6244,0.76220703125,83,361,150,145,5,766,105,0.9405517578125
Fatal Run.bin,074ec425,32768,24972,0.7620849609375,91,1044,314,243,71,1844,1033,0.940521240234375
Krull.bin,4baada22,8192,6243,0.7620849609375,103,310,69,53,16,773,200,0.940521240234375
Fatal Run.bin,074ec425,32768,24972,0.7620849609375,91,1044,314,243,71,1844,1033,0.940521240234375
Krull.bin,4baada22,8192,6243,0.7620849609375,103,310,69,53,16,773,200,0.940521240234375
Star Voyager.bin,813985a9,4096,3121,0.761962890625,105,157,109,101,8,409,88,0.94049072265625
STARVYGR.BIN,813985a9,4096,3121,0.761962890625,105,157,109,101,8,409,88,0.94049072265625
Star Voyager.bin,813985a9,4096,3121,0.761962890625,105,157,109,101,8,409,88,0.94049072265625
STARVYGR.BIN,813985a9,4096,3121,0.761962890625,105,157,109,101,8,409,88,0.94049072265625
James Bond 007.bin,e5103025,8192,6241,0.7618408203125,105,471,120,22,98,668,224,0.940460205078125
James Bond 007.bin,e5103025,8192,6241,0.7618408203125,105,471,120,22,98,668,224,0.940460205078125
Buck Rogers - Planet of Zoom.bin,1cf59fc7,8192,6237,0.7613525390625,114,353,108,99,9,607,179,0.940338134765625
Buck Rogers - Planet of Zoom.bin,1cf59fc7,8192,6237,0.7613525390625,114,353,108,99,9,607,179,0.940338134765625
AlligatorPeople.bin,e1a51690,4096,3118,0.76123046875,97,202,51,40,11,309,80,0.9403076171875
AlligatorPeople.bin,e1a51690,4096,3118,0.76123046875,97,202,51,40,11,309,80,0.9403076171875
Congbong.bin,00b7b4cb,8192,6234,0.760986328125,106,511,66,58,8,793,180,0.94024658203125
Congo Bongo.bin,00b7b4cb,8192,6234,0.760986328125,106,511,66,58,8,793,180,0.94024658203125
Congbong.bin,00b7b4cb,8192,6234,0.760986328125,106,511,66,58,8,793,180,0.94024658203125
Congo Bongo.bin,00b7b4cb,8192,6234,0.760986328125,106,511,66,58,8,793,180,0.94024658203125
Wabbit.bin,6041f400,4096,3116,0.7607421875,102,397,78,75,3,295,76,0.940185546875
Wabbit.bin,6041f400,4096,3116,0.7607421875,102,397,78,75,3,295,76,0.940185546875
Xenophob.bin,eaf74418,16384,12463,0.76068115234375,114,422,229,207,22,1242,418,0.9401702880859375
Xenophob.bin,eaf74418,16384,12463,0.76068115234375,114,422,229,207,22,1242,418,0.9401702880859375
Beamrider (2).bin,79ab4123,8192,6230,0.760498046875,96,459,78,65,13,754,189,0.94012451171875
Oink!.bin,c9c25fc5,4096,3115,0.760498046875,119,245,74,65,9,403,70,0.94012451171875
Video Cube (CCE).bin,ed1492d4,4096,3115,0.760498046875,104,251,77,53,24,295,98,0.94012451171875
Beamrider (2).bin,79ab4123,8192,6230,0.760498046875,96,459,78,65,13,754,189,0.94012451171875
Oink!.bin,c9c25fc5,4096,3115,0.760498046875,119,245,74,65,9,403,70,0.94012451171875
Video Cube (CCE).bin,ed1492d4,4096,3115,0.760498046875,104,251,77,53,24,295,98,0.94012451171875
MARIOBRO.BIN,e908611d,8192,6229,0.7603759765625,62,392,84,75,9,496,244,0.940093994140625
MARIOBRO.BIN,e908611d,8192,6229,0.7603759765625,62,392,84,75,9,496,244,0.940093994140625
Sneek n Peek.bin,9c6faa4f,4096,3114,0.76025390625,113,221,73,41,32,391,111,0.9400634765625
Sneek n Peek.bin,9c6faa4f,4096,3114,0.76025390625,113,221,73,41,32,391,111,0.9400634765625
SolarPlexus.bin,b5be87b8,4096,3113,0.760009765625,102,237,90,75,15,235,131,0.94000244140625
SolarPlexus.bin,b5be87b8,4096,3113,0.760009765625,102,237,90,75,15,235,131,0.94000244140625
Laser Blast (2).bin,d5e27051,4096,3112,0.759765625,99,312,56,32,24,350,54,0.93994140625
Laser Blast (2).bin,d5e27051,4096,3112,0.759765625,99,312,56,32,24,350,54,0.93994140625
Brick Kick.bin,e80a4026,4096,3110,0.75927734375,111,163,51,50,1,361,103,0.9398193359375
Entity.BIN,9f5096a6,4096,3110,0.75927734375,104,231,67,51,16,318,83,0.9398193359375
Brick Kick.bin,e80a4026,4096,3110,0.75927734375,111,163,51,50,1,361,103,0.9398193359375
Entity.BIN,9f5096a6,4096,3110,0.75927734375,104,231,67,51,16,318,83,0.9398193359375
Atari Video Cube.bin,3f540a30,4096,3109,0.759033203125,104,251,79,55,24,303,92,0.93975830078125
Crash Dive.bin,fb88c400,4096,3109,0.759033203125,103,201,61,42,19,369,100,0.93975830078125
Atari Video Cube.bin,3f540a30,4096,3109,0.759033203125,104,251,79,55,24,303,92,0.93975830078125
Crash Dive.bin,fb88c400,4096,3109,0.759033203125,103,201,61,42,19,369,100,0.93975830078125
A-Team.bin,c00734a2,8192,6216,0.7587890625,107,282,174,163,11,583,110,0.939697265625
Sorcerer's Apprentice.bin,5f7ae9a7,8192,6216,0.7587890625,78,344,121,107,14,514,241,0.939697265625
A-Team.bin,c00734a2,8192,6216,0.7587890625,107,282,174,163,11,583,110,0.939697265625
Sorcerer's Apprentice.bin,5f7ae9a7,8192,6216,0.7587890625,78,344,121,107,14,514,241,0.939697265625
Enduro.bin,94b92a88,4096,3173,0.774658203125,101,248,49,19,30,287,72,0.93966455078125
Enduro.bin,94b92a88,4096,3173,0.774658203125,101,248,49,19,30,287,72,0.93966455078125
Barnstorming.bin,f8240e62,4096,3106,0.75830078125,98,238,51,45,6,284,95,0.9395751953125
Barnstorming.bin,f8240e62,4096,3106,0.75830078125,98,238,51,45,6,284,95,0.9395751953125
Dethstar.bin,5336f86f,8192,6211,0.7581787109375,102,352,179,177,2,716,260,0.939544677734375
Star Wars - Death Star Battle.bin,5336f86f,8192,6211,0.7581787109375,102,352,179,177,2,716,260,0.939544677734375
Dethstar.bin,5336f86f,8192,6211,0.7581787109375,102,352,179,177,2,716,260,0.939544677734375
Star Wars - Death Star Battle.bin,5336f86f,8192,6211,0.7581787109375,102,352,179,177,2,716,260,0.939544677734375
Crackpots.bin,a184846d,4096,3104,0.7578125,97,333,60,42,18,322,76,0.939453125
Crackpots.bin,a184846d,4096,3104,0.7578125,97,333,60,42,18,322,76,0.939453125
confrontation.bin,f965cc98,4096,3103,0.757568359375,105,207,98,67,31,411,126,0.93939208984375
Winter Games.bin,83fafd7b,16384,12412,0.757568359375,106,706,56,29,27,1124,395,0.93939208984375
confrontation.bin,f965cc98,4096,3103,0.757568359375,105,207,98,67,31,411,126,0.93939208984375
Winter Games.bin,83fafd7b,16384,12412,0.757568359375,106,706,56,29,27,1124,395,0.93939208984375
Oscar's Trash Race.bin,fa1b060f,8192,6203,0.7572021484375,100,453,60,47,13,513,233,0.939300537109375
Oscar's Trash Race.bin,fa1b060f,8192,6203,0.7572021484375,100,453,60,47,13,513,233,0.939300537109375
Ghost Manor (2).bin,2bee7f22,8192,6202,0.757080078125,75,270,71,71,0,553,261,0.93927001953125
Ghostman.bin,2bee7f22,8192,6202,0.757080078125,75,270,71,71,0,553,261,0.93927001953125
Saboteur.bin,1ec57bbd,8192,6202,0.757080078125,110,271,173,161,12,585,102,0.93927001953125
Ghost Manor (2).bin,2bee7f22,8192,6202,0.757080078125,75,270,71,71,0,553,261,0.93927001953125
Ghostman.bin,2bee7f22,8192,6202,0.757080078125,75,270,71,71,0,553,261,0.93927001953125
Saboteur.bin,1ec57bbd,8192,6202,0.757080078125,110,271,173,161,12,585,102,0.93927001953125
Frostbite.bin,4ca73eb9,4096,3100,0.7568359375,98,277,54,48,6,340,69,0.939208984375
Pac-Space.bin,c569e57d,4096,3100,0.7568359375,93,182,56,56,0,366,170,0.939208984375
UFO Patrol.bin,619de462,4096,3100,0.7568359375,104,220,52,42,10,347,121,0.939208984375
Frostbite.bin,4ca73eb9,4096,3100,0.7568359375,98,277,54,48,6,340,69,0.939208984375
Pac-Space.bin,c569e57d,4096,3100,0.7568359375,93,182,56,56,0,366,170,0.939208984375
UFO Patrol.bin,619de462,4096,3100,0.7568359375,104,220,52,42,10,347,121,0.939208984375
Pac-Man.bin,6e372f07,4096,3099,0.756591796875,93,182,56,56,0,366,170,0.93914794921875
Snoopy and the Red Baron.bin,57939b32,8192,6198,0.756591796875,93,437,110,80,30,704,186,0.93914794921875
Pac-Man.bin,6e372f07,4096,3099,0.756591796875,93,182,56,56,0,366,170,0.93914794921875
Snoopy and the Red Baron.bin,57939b32,8192,6198,0.756591796875,93,437,110,80,30,704,186,0.93914794921875
Beany Bopper.bin,d0b9df57,4096,3098,0.75634765625,113,185,58,56,2,289,61,0.9390869140625
Gauntlet.bin,e64a8008,4096,3098,0.75634765625,102,196,91,60,31,360,69,0.9390869140625
Beany Bopper.bin,d0b9df57,4096,3098,0.75634765625,113,185,58,56,2,289,61,0.9390869140625
Gauntlet.bin,e64a8008,4096,3098,0.75634765625,102,196,91,60,31,360,69,0.9390869140625
SwordQuest - Waterworld.bin,bc538983,8192,6194,0.756103515625,105,394,76,51,25,431,212,0.93902587890625
SwordQuest - Waterworld.bin,bc538983,8192,6194,0.756103515625,105,394,76,51,25,431,212,0.93902587890625
Aquaventure.bin,038e1e79,8192,6193,0.7559814453125,88,375,72,27,45,575,172,0.938995361328125
Aquaventure.bin,038e1e79,8192,6193,0.7559814453125,88,375,72,27,45,575,172,0.938995361328125
Dancing Plate (PAL).bin,929e8a84,4096,3096,0.755859375,102,204,72,59,13,452,116,0.93896484375
Human Cannonball - Cannon Man (2).bin,ffe51989,4096,3096,0.755859375,110,202,64,42,22,328,168,0.93896484375
Dancing Plate (PAL).bin,929e8a84,4096,3096,0.755859375,102,204,72,59,13,452,116,0.93896484375
Human Cannonball - Cannon Man (2).bin,ffe51989,4096,3096,0.755859375,110,202,64,42,22,328,168,0.93896484375
Bermuda Triangle.bin,b8ed78af,4096,3161,0.771728515625,100,191,49,24,25,365,63,0.93893212890625
Bermuda Triangle.bin,b8ed78af,4096,3161,0.771728515625,100,191,49,24,25,365,63,0.93893212890625
Tooth Protectors.bin,fa2be812,8192,6183,0.7547607421875,107,376,131,119,12,486,234,0.938690185546875
Tooth Protectors.bin,fa2be812,8192,6183,0.7547607421875,107,376,131,119,12,486,234,0.938690185546875
Action Man.bin,d5730895,4096,3090,0.75439453125,110,382,77,77,0,370,140,0.9385986328125
Meltdown.bin,96e79899,4096,3090,0.75439453125,110,199,58,56,2,315,92,0.9385986328125
treat.bin,6c9a32ad,4096,3090,0.75439453125,111,252,72,61,11,235,116,0.9385986328125
Action Man.bin,d5730895,4096,3090,0.75439453125,110,382,77,77,0,370,140,0.9385986328125
Meltdown.bin,96e79899,4096,3090,0.75439453125,110,199,58,56,2,315,92,0.9385986328125
treat.bin,6c9a32ad,4096,3090,0.75439453125,111,252,72,61,11,235,116,0.9385986328125
Chuck Norris Superkicks.bin,3f58f972,8192,6178,0.754150390625,107,233,84,61,23,673,201,0.93853759765625
Chuckick.bin,3f58f972,8192,6178,0.754150390625,107,233,84,61,23,673,201,0.93853759765625
Wall Ball.bin,d3456b4c,4096,3089,0.754150390625,92,190,99,73,26,307,115,0.93853759765625
Chuck Norris Superkicks.bin,3f58f972,8192,6178,0.754150390625,107,233,84,61,23,673,201,0.93853759765625
Chuckick.bin,3f58f972,8192,6178,0.754150390625,107,233,84,61,23,673,201,0.93853759765625
Wall Ball.bin,d3456b4c,4096,3089,0.754150390625,92,190,99,73,26,307,115,0.93853759765625
Bank Heist.bin,00ce0bdd,4096,3088,0.75390625,100,185,62,59,3,313,132,0.9384765625
China Syndrome.bin,749fec99,4096,3088,0.75390625,101,159,68,62,6,277,86,0.9384765625
Private Eye.bin,ef3a4f64,8192,6176,0.75390625,83,336,73,66,7,564,143,0.9384765625
Bank Heist.bin,00ce0bdd,4096,3088,0.75390625,100,185,62,59,3,313,132,0.9384765625
China Syndrome.bin,749fec99,4096,3088,0.75390625,101,159,68,62,6,277,86,0.9384765625
Private Eye.bin,ef3a4f64,8192,6176,0.75390625,83,336,73,66,7,564,143,0.9384765625
Rivraid2.bin,ab56f1b2,16384,12351,0.75384521484375,102,790,129,102,27,823,278,0.9384613037109375
Rivraid2.bin,ab56f1b2,16384,12351,0.75384521484375,102,790,129,102,27,823,278,0.9384613037109375
Room of Doom.bin,67931b0d,4096,3087,0.753662109375,81,239,62,59,3,370,95,0.93841552734375
Spy Hunter.bin,3105967f,8192,6174,0.753662109375,113,256,52,19,33,789,141,0.93841552734375
Room of Doom.bin,67931b0d,4096,3087,0.753662109375,81,239,62,59,3,370,95,0.93841552734375
Spy Hunter.bin,3105967f,8192,6174,0.753662109375,113,256,52,19,33,789,141,0.93841552734375
Encounter at L5.bin,dbc8829e,4096,3084,0.7529296875,92,173,53,53,0,268,51,0.938232421875
Encounter at L5.bin,dbc8829e,4096,3084,0.7529296875,92,173,53,53,0,268,51,0.938232421875
Battlezone.bin,41f252a6,8192,6164,0.75244140625,92,491,62,61,1,626,209,0.9381103515625
Battlezone.bin,41f252a6,8192,6164,0.75244140625,92,491,62,61,1,626,209,0.9381103515625
Wing War.bin,9d2938eb,8192,6160,0.751953125,100,228,123,72,51,733,167,0.93798828125
Wing War.bin,9d2938eb,8192,6160,0.751953125,100,228,123,72,51,733,167,0.93798828125
G.I. Joe - Cobra Strike.bin,c1fdd44e,4096,3079,0.751708984375,109,383,77,77,0,372,137,0.93792724609375
Oystron.bin,91f0a708,4096,3079,0.751708984375,104,179,100,97,3,332,67,0.93792724609375
G.I. Joe - Cobra Strike.bin,c1fdd44e,4096,3079,0.751708984375,109,383,77,77,0,372,137,0.93792724609375
Oystron.bin,91f0a708,4096,3079,0.751708984375,104,179,100,97,3,332,67,0.93792724609375
Crystal Castles.bin,1c6eb740,16384,12314,0.7515869140625,77,230,126,88,38,954,381,0.937896728515625
Crystal Castles.bin,1c6eb740,16384,12314,0.7515869140625,77,230,126,88,38,954,381,0.937896728515625
Boom Bang.bin,a2aae759,4096,3077,0.751220703125,96,334,63,45,18,304,74,0.93780517578125
Mr. Postman.bin,f0daaa96,4096,3077,0.751220703125,105,222,77,68,9,424,116,0.93780517578125
Boom Bang.bin,a2aae759,4096,3077,0.751220703125,96,334,63,45,18,304,74,0.93780517578125
Mr. Postman.bin,f0daaa96,4096,3077,0.751220703125,105,222,77,68,9,424,116,0.93780517578125
Assault.bin,de78b3a0,4096,3076,0.7509765625,105,163,52,38,14,348,132,0.937744140625
LordOfTheRings.bin,e24d7d87,8192,6152,0.7509765625,73,359,145,136,9,792,253,0.937744140625
Assault.bin,de78b3a0,4096,3076,0.7509765625,105,163,52,38,14,348,132,0.937744140625
LordOfTheRings.bin,e24d7d87,8192,6152,0.7509765625,73,359,145,136,9,792,253,0.937744140625
Video Pinball.bin,107cc025,4096,3073,0.750244140625,101,186,81,75,6,375,74,0.93756103515625
Vidpin.bin,107cc025,4096,3073,0.750244140625,101,186,81,75,6,375,74,0.93756103515625
Video Pinball.bin,107cc025,4096,3073,0.750244140625,101,186,81,75,6,375,74,0.93756103515625
Vidpin.bin,107cc025,4096,3073,0.750244140625,101,186,81,75,6,375,74,0.93756103515625
dukes_v2.bin,34ca2fcb,4096,3072,0.75,105,164,96,52,44,314,60,0.9375
Fire Birds.bin,01e60a10,4096,3072,0.75,104,166,55,41,14,349,128,0.9375
Moonsweeper.bin,203abb71,8192,6144,0.75,102,231,105,57,48,609,164,0.9375
dukes_v2.bin,34ca2fcb,4096,3072,0.75,105,164,96,52,44,314,60,0.9375
Fire Birds.bin,01e60a10,4096,3072,0.75,104,166,55,41,14,349,128,0.9375
Moonsweeper.bin,203abb71,8192,6144,0.75,102,231,105,57,48,609,164,0.9375
Gravitar.bin,8ac18076,8192,6143,0.7498779296875,84,282,100,100,0,733,179,0.937469482421875
Gravitar.bin,8ac18076,8192,6143,0.7498779296875,84,282,100,100,0,733,179,0.937469482421875
Robin Hood.bin,72a46e0c,8192,6140,0.74951171875,89,259,61,56,5,569,245,0.9373779296875
robnhood.bin,72a46e0c,8192,6140,0.74951171875,89,259,61,56,5,569,245,0.9373779296875
Robin Hood.bin,72a46e0c,8192,6140,0.74951171875,89,259,61,56,5,569,245,0.9373779296875
robnhood.bin,72a46e0c,8192,6140,0.74951171875,89,259,61,56,5,569,245,0.9373779296875
Resgate Espacial (CCE).bin,42249ec8,8192,6139,0.7493896484375,102,231,105,57,48,609,166,0.937347412109375
Resgate Espacial (CCE).bin,42249ec8,8192,6139,0.7493896484375,102,231,105,57,48,609,166,0.937347412109375
Journey Escape.bin,718ae62c,4096,3068,0.7490234375,99,192,98,72,26,397,93,0.937255859375
Journey Escape.bin,718ae62c,4096,3068,0.7490234375,99,192,98,72,26,397,93,0.937255859375
Galaxian.bin,211774f4,8192,6132,0.74853515625,103,630,270,263,7,716,132,0.9371337890625
Galaxian.bin,211774f4,8192,6132,0.74853515625,103,630,270,263,7,716,132,0.9371337890625
Riddle of the Sphinx.bin,a995b6cb,4096,3197,0.780517578125,108,146,65,56,9,511,94,0.93712939453125
Riddle of the Sphinx.bin,a995b6cb,4096,3197,0.780517578125,108,146,65,56,9,511,94,0.93712939453125
Spider Fighter (16k Version).bin,ba3a17ef,16384,12260,0.748291015625,109,876,212,164,48,1304,256,0.93707275390625
Spider Fighter.bin,24d018c4,4096,3065,0.748291015625,109,219,53,41,12,326,64,0.93707275390625
Spider Fighter (16k Version).bin,ba3a17ef,16384,12260,0.748291015625,109,876,212,164,48,1304,256,0.93707275390625
Spider Fighter.bin,24d018c4,4096,3065,0.748291015625,109,219,53,41,12,326,64,0.93707275390625
Criminal Pursuit.bin,48f18d69,4096,3064,0.748046875,97,338,53,49,4,367,68,0.93701171875
Criminal Pursuit.bin,48f18d69,4096,3064,0.748046875,97,338,53,49,4,367,68,0.93701171875
Alien.bin,f1a0a23e,4096,3063,0.747802734375,91,164,59,53,6,359,68,0.93695068359375
Zaxxon.bin,eea0da9b,8192,6126,0.747802734375,105,286,118,78,40,642,172,0.93695068359375
Alien.bin,f1a0a23e,4096,3063,0.747802734375,91,164,59,53,6,359,68,0.93695068359375
Zaxxon.bin,eea0da9b,8192,6126,0.747802734375,105,286,118,78,40,642,172,0.93695068359375
California Games.bin,9ab72d3f,16384,12251,0.74774169921875,111,641,79,61,18,1263,395,0.9369354248046875
California Games.bin,9ab72d3f,16384,12251,0.74774169921875,111,641,79,61,18,1263,395,0.9369354248046875
Pele's Championship Soccer.bin,ace319dc,4096,3062,0.74755859375,102,151,50,28,22,434,100,0.9368896484375
Pele.bin,ace319dc,4096,3062,0.74755859375,102,151,50,28,22,434,100,0.9368896484375
Pele's Championship Soccer.bin,ace319dc,4096,3062,0.74755859375,102,151,50,28,22,434,100,0.9368896484375
Pele.bin,ace319dc,4096,3062,0.74755859375,102,151,50,28,22,434,100,0.9368896484375
Keystone Kapers.bin,be929419,4096,3061,0.747314453125,118,237,52,25,27,343,74,0.93682861328125
treat_ntsc.bin,9e135f5d,4096,3061,0.747314453125,109,217,64,51,13,262,143,0.93682861328125
Keystone Kapers.bin,be929419,4096,3061,0.747314453125,118,237,52,25,27,343,74,0.93682861328125
treat_ntsc.bin,9e135f5d,4096,3061,0.747314453125,109,217,64,51,13,262,143,0.93682861328125
Kung Fu Master.bin,5b92a93b,8192,6116,0.74658203125,108,340,135,113,22,764,263,0.9366455078125
Kung Fu Master.bin,5b92a93b,8192,6116,0.74658203125,108,340,135,113,22,764,263,0.9366455078125
Peek-A-Boo.bin,e40a818d,4096,3189,0.778564453125,103,172,48,48,0,312,107,0.93664111328125
Peek-A-Boo.bin,e40a818d,4096,3189,0.778564453125,103,172,48,48,0,312,107,0.93664111328125
Motocross Racer - Joystik.bin,5641c0ff,8192,6114,0.746337890625,107,403,104,90,14,655,233,0.93658447265625
Motocross Racer - Joystik.bin,5641c0ff,8192,6114,0.746337890625,107,403,104,90,14,655,233,0.93658447265625
Dukes of Hazzard.bin,51de328e,16384,12227,0.74627685546875,97,350,188,147,41,842,343,0.9365692138671875
Dukes of Hazzard.bin,51de328e,16384,12227,0.74627685546875,97,350,188,147,41,842,343,0.9365692138671875
Star Trek - Strategic Operations Simulator.bin,03c3f7ba,8192,6109,0.7457275390625,120,248,89,65,24,857,192,0.936431884765625
STARTREK.BIN,03c3f7ba,8192,6109,0.7457275390625,120,248,89,65,24,857,192,0.936431884765625
Star Trek - Strategic Operations Simulator.bin,03c3f7ba,8192,6109,0.7457275390625,120,248,89,65,24,857,192,0.936431884765625
STARTREK.BIN,03c3f7ba,8192,6109,0.7457275390625,120,248,89,65,24,857,192,0.936431884765625
Jediaren.bin,c9f6e521,4096,3054,0.74560546875,93,248,67,41,26,294,86,0.9364013671875
Star Wars - Jedi Arena.bin,c9f6e521,4096,3054,0.74560546875,93,248,67,41,26,294,86,0.9364013671875
Jediaren.bin,c9f6e521,4096,3054,0.74560546875,93,248,67,41,26,294,86,0.9364013671875
Star Wars - Jedi Arena.bin,c9f6e521,4096,3054,0.74560546875,93,248,67,41,26,294,86,0.9364013671875
Crossbow.bin,8cd26dcf,16384,12214,0.7454833984375,77,1219,177,136,41,1412,426,0.936370849609375
Roc n' Rope.bin,65bd29e8,8192,6107,0.7454833984375,112,233,176,80,96,670,258,0.936370849609375
Crossbow.bin,8cd26dcf,16384,12214,0.7454833984375,77,1219,177,136,41,1412,426,0.936370849609375
Roc n' Rope.bin,65bd29e8,8192,6107,0.7454833984375,112,233,176,80,96,670,258,0.936370849609375
F-14 Tomcat Flight Simulator.bin,2ac3a08c,16384,12211,0.74530029296875,106,689,124,105,19,1533,351,0.9363250732421875
Fighterp.bin,2ac3a08c,16384,12211,0.74530029296875,106,689,124,105,19,1533,351,0.9363250732421875
F-14 Tomcat Flight Simulator.bin,2ac3a08c,16384,12211,0.74530029296875,106,689,124,105,19,1533,351,0.9363250732421875
Fighterp.bin,2ac3a08c,16384,12211,0.74530029296875,106,689,124,105,19,1533,351,0.9363250732421875
Steeplechase (2).bin,a174cece,4096,3052,0.7451171875,110,170,80,80,0,382,70,0.936279296875
Steeplechase (2).bin,a174cece,4096,3052,0.7451171875,110,170,80,80,0,382,70,0.936279296875
Motocross Racer.bin,de0173ed,8192,6103,0.7449951171875,107,402,104,90,14,687,233,0.936248779296875
SMRFSAVE.BIN,a204cd4f,8192,6103,0.7449951171875,100,569,69,57,12,668,273,0.936248779296875
Motocross Racer.bin,de0173ed,8192,6103,0.7449951171875,107,402,104,90,14,687,233,0.936248779296875
SMRFSAVE.BIN,a204cd4f,8192,6103,0.7449951171875,100,569,69,57,12,668,273,0.936248779296875
Pele's Championship Soccer (pirate).bin,7a09299f,4096,3049,0.744384765625,102,152,50,28,22,432,101,0.93609619140625
Pele's Championship Soccer (pirate).bin,7a09299f,4096,3049,0.744384765625,102,152,50,28,22,432,101,0.93609619140625
A Misterious Thief (CCE).bin,e13818a5,4096,3048,0.744140625,97,338,53,49,4,367,74,0.93603515625
A Misterious Thief (CCE).bin,e13818a5,4096,3048,0.744140625,97,338,53,49,4,367,74,0.93603515625
Track and Field.bin,6ae4dc6d,16384,12188,0.743896484375,101,925,237,163,74,1229,540,0.93597412109375
Track and Field.bin,6ae4dc6d,16384,12188,0.743896484375,101,925,237,163,74,1229,540,0.93597412109375
Porky's.bin,f93d7fee,8192,6092,0.74365234375,119,248,76,60,16,663,287,0.9359130859375
Space War (4k Version).bin,7e9da5cb,4096,3046,0.74365234375,101,156,62,62,0,428,66,0.9359130859375
Porky's.bin,f93d7fee,8192,6092,0.74365234375,119,248,76,60,16,663,287,0.9359130859375
Space War (4k Version).bin,7e9da5cb,4096,3046,0.74365234375,101,156,62,62,0,428,66,0.9359130859375
Mr. Do!.bin,0164f26f,8192,6086,0.742919921875,100,246,79,76,3,681,255,0.93572998046875
Mr. Do!.bin,0164f26f,8192,6086,0.742919921875,100,246,79,76,3,681,255,0.93572998046875
Crazy Climber.bin,55ef7b65,8192,6080,0.7421875,100,386,88,62,26,646,217,0.935546875
Crazy Climber.bin,55ef7b65,8192,6080,0.7421875,100,386,88,62,26,646,217,0.935546875
Dig Dug.bin,6dda84fb,16384,12159,0.74212646484375,101,385,79,71,8,1748,410,0.9355316162109375
Dig Dug.bin,6dda84fb,16384,12159,0.74212646484375,101,385,79,71,8,1748,410,0.9355316162109375
Pole Position.bin,5f39353f,8192,6079,0.7420654296875,87,468,83,80,3,566,97,0.935516357421875
Quadrun.bin,392d34c0,8192,6079,0.7420654296875,63,335,102,81,21,482,209,0.935516357421875
Pole Position.bin,5f39353f,8192,6079,0.7420654296875,87,468,83,80,3,566,97,0.935516357421875
Quadrun.bin,392d34c0,8192,6079,0.7420654296875,63,335,102,81,21,482,209,0.935516357421875
Robot Tank.bin,4f618c24,8192,6075,0.7415771484375,112,468,56,56,0,498,149,0.935394287109375
Robot Tank.bin,4f618c24,8192,6075,0.7415771484375,112,468,56,56,0,498,149,0.935394287109375
